employee_id,employee_name,employment_group_id,employment_group_name,employee_skill_groups,day_index,date,bucket_index,time_local,skill_group_id,skill_group_name,work
A03,Agent A03,full_time,Full Time,billing-v,24,2026-01-29,26,13:00,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,24,2026-01-29,27,13:30,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,24,2026-01-29,28,14:00,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,24,2026-01-29,29,14:30,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,24,2026-01-29,30,15:00,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,24,2026-01-29,31,15:30,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,24,2026-01-29,32,16:00,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,24,2026-01-29,33,16:30,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,25,2026-01-30,18,09:00,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,25,2026-01-30,19,09:30,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,25,2026-01-30,20,10:00,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,25,2026-01-30,21,10:30,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,25,2026-01-30,22,11:00,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,25,2026-01-30,23,11:30,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,25,2026-01-30,24,12:00,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,25,2026-01-30,25,12:30,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,25,2026-01-30,26,13:00,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,25,2026-01-30,27,13:30,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,25,2026-01-30,28,14:00,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,25,2026-01-30,29,14:30,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,25,2026-01-30,30,15:00,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,25,2026-01-30,31,15:30,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,25,2026-01-30,32,16:00,billing_v,billing-v,1
A03,Agent A03,full_time,Full Time,billing-v,25,2026-01-30,33,16:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",0,2026-01-05,24,12:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",0,2026-01-05,25,12:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",0,2026-01-05,26,13:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",0,2026-01-05,27,13:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",0,2026-01-05,28,14:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",0,2026-01-05,29,14:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",0,2026-01-05,30,15:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",0,2026-01-05,31,15:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",0,2026-01-05,32,16:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",0,2026-01-05,33,16:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",0,2026-01-05,34,17:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",0,2026-01-05,35,17:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",0,2026-01-05,36,18:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",0,2026-01-05,37,18:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",0,2026-01-05,38,19:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",0,2026-01-05,39,19:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",1,2026-01-06,24,12:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",1,2026-01-06,25,12:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",1,2026-01-06,26,13:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",1,2026-01-06,27,13:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",1,2026-01-06,28,14:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",1,2026-01-06,29,14:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",1,2026-01-06,30,15:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",1,2026-01-06,31,15:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",1,2026-01-06,32,16:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",1,2026-01-06,33,16:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",1,2026-01-06,34,17:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",1,2026-01-06,35,17:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",1,2026-01-06,36,18:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",1,2026-01-06,37,18:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",1,2026-01-06,38,19:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",1,2026-01-06,39,19:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",2,2026-01-07,24,12:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",2,2026-01-07,25,12:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",2,2026-01-07,26,13:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",2,2026-01-07,27,13:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",2,2026-01-07,28,14:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",2,2026-01-07,29,14:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",2,2026-01-07,30,15:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",2,2026-01-07,31,15:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",2,2026-01-07,32,16:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",2,2026-01-07,33,16:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",2,2026-01-07,34,17:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",2,2026-01-07,35,17:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",2,2026-01-07,36,18:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",2,2026-01-07,37,18:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",2,2026-01-07,38,19:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",2,2026-01-07,39,19:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",3,2026-01-08,24,12:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",3,2026-01-08,25,12:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",3,2026-01-08,26,13:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",3,2026-01-08,27,13:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",3,2026-01-08,28,14:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",3,2026-01-08,29,14:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",3,2026-01-08,30,15:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",3,2026-01-08,31,15:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",3,2026-01-08,32,16:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",3,2026-01-08,33,16:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",3,2026-01-08,34,17:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",3,2026-01-08,35,17:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",3,2026-01-08,36,18:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",3,2026-01-08,37,18:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",3,2026-01-08,38,19:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",3,2026-01-08,39,19:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",4,2026-01-09,26,13:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",4,2026-01-09,27,13:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",4,2026-01-09,28,14:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",4,2026-01-09,29,14:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",4,2026-01-09,30,15:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",4,2026-01-09,31,15:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",4,2026-01-09,32,16:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",4,2026-01-09,33,16:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",4,2026-01-09,34,17:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",4,2026-01-09,35,17:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",4,2026-01-09,36,18:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",4,2026-01-09,37,18:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",4,2026-01-09,38,19:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",4,2026-01-09,39,19:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",4,2026-01-09,40,20:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",4,2026-01-09,41,20:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",7,2026-01-12,24,12:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",7,2026-01-12,25,12:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",7,2026-01-12,26,13:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",7,2026-01-12,27,13:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",7,2026-01-12,28,14:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",7,2026-01-12,29,14:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",7,2026-01-12,30,15:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",7,2026-01-12,32,16:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",7,2026-01-12,33,16:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",7,2026-01-12,34,17:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",7,2026-01-12,35,17:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",7,2026-01-12,36,18:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",7,2026-01-12,37,18:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",7,2026-01-12,38,19:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",7,2026-01-12,39,19:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",8,2026-01-13,26,13:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",8,2026-01-13,27,13:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",8,2026-01-13,28,14:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",8,2026-01-13,29,14:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",8,2026-01-13,30,15:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",8,2026-01-13,31,15:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",8,2026-01-13,32,16:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",8,2026-01-13,33,16:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",8,2026-01-13,34,17:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",8,2026-01-13,35,17:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",8,2026-01-13,36,18:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",8,2026-01-13,37,18:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",8,2026-01-13,38,19:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",8,2026-01-13,39,19:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",8,2026-01-13,40,20:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",8,2026-01-13,41,20:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",9,2026-01-14,26,13:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",9,2026-01-14,27,13:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",9,2026-01-14,28,14:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",9,2026-01-14,29,14:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",9,2026-01-14,30,15:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",9,2026-01-14,31,15:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",9,2026-01-14,32,16:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",9,2026-01-14,33,16:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",9,2026-01-14,34,17:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",9,2026-01-14,35,17:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",9,2026-01-14,36,18:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",9,2026-01-14,37,18:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",9,2026-01-14,38,19:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",9,2026-01-14,39,19:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",9,2026-01-14,40,20:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",9,2026-01-14,41,20:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",10,2026-01-15,24,12:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",10,2026-01-15,25,12:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",10,2026-01-15,26,13:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",10,2026-01-15,27,13:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",10,2026-01-15,28,14:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",10,2026-01-15,29,14:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",10,2026-01-15,30,15:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",10,2026-01-15,31,15:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",10,2026-01-15,32,16:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",10,2026-01-15,33,16:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",10,2026-01-15,34,17:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",10,2026-01-15,35,17:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",10,2026-01-15,36,18:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",10,2026-01-15,37,18:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",10,2026-01-15,38,19:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",10,2026-01-15,39,19:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",11,2026-01-16,24,12:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",11,2026-01-16,25,12:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",11,2026-01-16,26,13:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",11,2026-01-16,27,13:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",11,2026-01-16,28,14:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",11,2026-01-16,29,14:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",11,2026-01-16,30,15:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",11,2026-01-16,31,15:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",11,2026-01-16,32,16:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",11,2026-01-16,33,16:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",11,2026-01-16,34,17:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",11,2026-01-16,35,17:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",11,2026-01-16,36,18:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",11,2026-01-16,37,18:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",11,2026-01-16,38,19:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",11,2026-01-16,39,19:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",14,2026-01-19,24,12:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",14,2026-01-19,25,12:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",14,2026-01-19,26,13:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",14,2026-01-19,27,13:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",14,2026-01-19,28,14:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",14,2026-01-19,29,14:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",14,2026-01-19,30,15:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",14,2026-01-19,31,15:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",14,2026-01-19,32,16:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",14,2026-01-19,33,16:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",14,2026-01-19,34,17:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",14,2026-01-19,35,17:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",14,2026-01-19,36,18:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",14,2026-01-19,37,18:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",14,2026-01-19,38,19:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",14,2026-01-19,39,19:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",15,2026-01-20,24,12:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",15,2026-01-20,25,12:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",15,2026-01-20,26,13:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",15,2026-01-20,27,13:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",15,2026-01-20,28,14:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",15,2026-01-20,29,14:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",15,2026-01-20,30,15:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",15,2026-01-20,31,15:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",15,2026-01-20,32,16:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",15,2026-01-20,33,16:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",15,2026-01-20,34,17:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",15,2026-01-20,35,17:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",15,2026-01-20,36,18:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",15,2026-01-20,37,18:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",15,2026-01-20,38,19:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",15,2026-01-20,39,19:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",16,2026-01-21,26,13:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",16,2026-01-21,27,13:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",16,2026-01-21,28,14:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",16,2026-01-21,29,14:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",16,2026-01-21,30,15:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",16,2026-01-21,31,15:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",16,2026-01-21,32,16:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",16,2026-01-21,33,16:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",16,2026-01-21,34,17:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",16,2026-01-21,35,17:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",16,2026-01-21,36,18:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",16,2026-01-21,37,18:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",16,2026-01-21,38,19:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",16,2026-01-21,39,19:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",16,2026-01-21,40,20:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",17,2026-01-22,26,13:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",17,2026-01-22,27,13:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",17,2026-01-22,28,14:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",17,2026-01-22,29,14:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",17,2026-01-22,30,15:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",17,2026-01-22,31,15:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",17,2026-01-22,32,16:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",17,2026-01-22,33,16:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",17,2026-01-22,34,17:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",17,2026-01-22,35,17:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",17,2026-01-22,36,18:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",17,2026-01-22,37,18:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",17,2026-01-22,38,19:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",17,2026-01-22,39,19:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",17,2026-01-22,40,20:00,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",17,2026-01-22,41,20:30,recover_v,recover-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",18,2026-01-23,24,12:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",18,2026-01-23,25,12:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",18,2026-01-23,26,13:00,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",18,2026-01-23,27,13:30,billing_v,billing-v,1
A04,Agent A04,full_time,Full Time,"billing-v, recover-v",18,2026-01-23,28,14:00,billing_v,billing-v,1
