day_index,date,bucket_index,time_local,skill_group_id,skill_group_name,direction,channel,required,allocated,understaff,weight
4,2026-01-09,29,14:30,billing_c,billing-c,inbound,chat,3,3.0,0.0,1.0
4,2026-01-09,29,14:30,billing_e,billing-e,inbound,email,2,2.0,0.0,1.0
4,2026-01-09,29,14:30,billing_v,billing-v,inbound,voice,6,6.0,0.0,100.0
4,2026-01-09,29,14:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,10.0
4,2026-01-09,30,15:00,billing_c,billing-c,inbound,chat,3,3.0,0.0,1.0
4,2026-01-09,30,15:00,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
4,2026-01-09,30,15:00,billing_v,billing-v,inbound,voice,5,5.0,0.0,100.0
4,2026-01-09,30,15:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,10.0
4,2026-01-09,31,15:30,billing_c,billing-c,inbound,chat,3,3.0,0.0,1.0
4,2026-01-09,31,15:30,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
4,2026-01-09,31,15:30,billing_v,billing-v,inbound,voice,5,5.0,0.0,100.0
4,2026-01-09,31,15:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,10.0
4,2026-01-09,32,16:00,billing_c,billing-c,inbound,chat,3,3.0,0.0,1.0
4,2026-01-09,32,16:00,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
4,2026-01-09,32,16:00,billing_v,billing-v,inbound,voice,5,5.0,0.0,100.0
4,2026-01-09,32,16:00,recover_v,recover-v,outbound,voice,2,2.0,0.0,10.0
4,2026-01-09,33,16:30,billing_c,billing-c,inbound,chat,2,2.0,0.0,1.0
4,2026-01-09,33,16:30,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
4,2026-01-09,33,16:30,billing_v,billing-v,inbound,voice,4,4.0,0.0,100.0
4,2026-01-09,33,16:30,recover_v,recover-v,outbound,voice,3,3.0,0.0,10.0
4,2026-01-09,34,17:00,billing_c,billing-c,inbound,chat,2,0.0,2.0,1.0
4,2026-01-09,34,17:00,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
4,2026-01-09,34,17:00,billing_v,billing-v,inbound,voice,4,4.0,0.0,100.0
4,2026-01-09,34,17:00,recover_v,recover-v,outbound,voice,3,3.0,0.0,10.0
4,2026-01-09,35,17:30,billing_c,billing-c,inbound,chat,2,0.0,2.0,1.0
4,2026-01-09,35,17:30,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
4,2026-01-09,35,17:30,billing_v,billing-v,inbound,voice,4,4.0,0.0,100.0
4,2026-01-09,35,17:30,recover_v,recover-v,outbound,voice,4,3.0,1.0,10.0
4,2026-01-09,36,18:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
4,2026-01-09,36,18:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
4,2026-01-09,36,18:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
4,2026-01-09,36,18:00,recover_v,recover-v,outbound,voice,5,5.0,0.0,1.0
4,2026-01-09,37,18:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
4,2026-01-09,37,18:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
4,2026-01-09,37,18:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
4,2026-01-09,37,18:30,recover_v,recover-v,outbound,voice,5,5.0,0.0,1.0
4,2026-01-09,38,19:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
4,2026-01-09,38,19:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
4,2026-01-09,38,19:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
4,2026-01-09,38,19:00,recover_v,recover-v,outbound,voice,6,5.0,1.0,1.0
4,2026-01-09,39,19:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
4,2026-01-09,39,19:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
4,2026-01-09,39,19:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
4,2026-01-09,39,19:30,recover_v,recover-v,outbound,voice,5,5.0,0.0,1.0
4,2026-01-09,40,20:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
4,2026-01-09,40,20:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
4,2026-01-09,40,20:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
4,2026-01-09,40,20:00,recover_v,recover-v,outbound,voice,4,4.0,0.0,1.0
4,2026-01-09,41,20:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
4,2026-01-09,41,20:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
4,2026-01-09,41,20:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
4,2026-01-09,41,20:30,recover_v,recover-v,outbound,voice,3,3.0,0.0,1.0
4,2026-01-09,42,21:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
4,2026-01-09,42,21:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
4,2026-01-09,42,21:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
4,2026-01-09,42,21:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
4,2026-01-09,43,21:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
4,2026-01-09,43,21:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
4,2026-01-09,43,21:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
4,2026-01-09,43,21:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
4,2026-01-09,44,22:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
4,2026-01-09,44,22:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
4,2026-01-09,44,22:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
4,2026-01-09,44,22:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
4,2026-01-09,45,22:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
4,2026-01-09,45,22:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
4,2026-01-09,45,22:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
4,2026-01-09,45,22:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
4,2026-01-09,46,23:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
4,2026-01-09,46,23:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
4,2026-01-09,46,23:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
4,2026-01-09,46,23:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
4,2026-01-09,47,23:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
4,2026-01-09,47,23:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
4,2026-01-09,47,23:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
4,2026-01-09,47,23:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,0,00:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,0,00:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,0,00:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,0,00:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,1,00:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,1,00:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,1,00:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,1,00:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,2,01:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,2,01:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,2,01:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,2,01:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,3,01:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,3,01:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,3,01:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,3,01:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,4,02:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,4,02:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,4,02:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,4,02:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,5,02:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,5,02:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,5,02:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,5,02:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,6,03:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,6,03:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,6,03:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,6,03:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,7,03:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,7,03:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,7,03:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,7,03:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,8,04:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,8,04:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,8,04:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,8,04:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,9,04:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,9,04:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,9,04:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,9,04:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,10,05:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,10,05:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,10,05:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,10,05:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,11,05:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,11,05:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,11,05:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,11,05:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,12,06:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,12,06:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,12,06:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,12,06:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,13,06:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,13,06:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,13,06:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,13,06:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,14,07:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,14,07:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,14,07:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,14,07:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,15,07:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,15,07:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,15,07:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,15,07:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,16,08:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,16,08:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,16,08:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,16,08:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,17,08:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,17,08:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,17,08:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,17,08:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,18,09:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,18,09:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,18,09:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,18,09:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,19,09:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,19,09:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,19,09:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,19,09:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,20,10:00,billing_c,billing-c,inbound,chat,2,2.0,0.0,1.0
5,2026-01-10,20,10:00,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
5,2026-01-10,20,10:00,billing_v,billing-v,inbound,voice,3,1.0,2.0,1.0
5,2026-01-10,20,10:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,21,10:30,billing_c,billing-c,inbound,chat,2,2.0,0.0,1.0
5,2026-01-10,21,10:30,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
5,2026-01-10,21,10:30,billing_v,billing-v,inbound,voice,3,1.0,2.0,1.0
5,2026-01-10,21,10:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,22,11:00,billing_c,billing-c,inbound,chat,2,2.0,0.0,1.0
5,2026-01-10,22,11:00,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
5,2026-01-10,22,11:00,billing_v,billing-v,inbound,voice,4,1.0,3.0,1.0
5,2026-01-10,22,11:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,23,11:30,billing_c,billing-c,inbound,chat,2,2.0,0.0,1.0
5,2026-01-10,23,11:30,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
5,2026-01-10,23,11:30,billing_v,billing-v,inbound,voice,4,1.0,3.0,1.0
5,2026-01-10,23,11:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,24,12:00,billing_c,billing-c,inbound,chat,2,2.0,0.0,1.0
5,2026-01-10,24,12:00,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
5,2026-01-10,24,12:00,billing_v,billing-v,inbound,voice,5,1.0,4.0,1.0
5,2026-01-10,24,12:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,25,12:30,billing_c,billing-c,inbound,chat,3,3.0,0.0,1.0
5,2026-01-10,25,12:30,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
5,2026-01-10,25,12:30,billing_v,billing-v,inbound,voice,5,1.0,4.0,1.0
5,2026-01-10,25,12:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,26,13:00,billing_c,billing-c,inbound,chat,3,3.0,0.0,1.0
5,2026-01-10,26,13:00,billing_e,billing-e,inbound,email,2,1.0,1.0,1.0
5,2026-01-10,26,13:00,billing_v,billing-v,inbound,voice,6,1.0,5.0,1.0
5,2026-01-10,26,13:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,27,13:30,billing_c,billing-c,inbound,chat,3,3.0,0.0,1.0
5,2026-01-10,27,13:30,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
5,2026-01-10,27,13:30,billing_v,billing-v,inbound,voice,5,1.0,4.0,1.0
5,2026-01-10,27,13:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,28,14:00,billing_c,billing-c,inbound,chat,3,3.0,0.0,1.0
5,2026-01-10,28,14:00,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
5,2026-01-10,28,14:00,billing_v,billing-v,inbound,voice,5,1.0,4.0,1.0
5,2026-01-10,28,14:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,29,14:30,billing_c,billing-c,inbound,chat,3,3.0,0.0,1.0
5,2026-01-10,29,14:30,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
5,2026-01-10,29,14:30,billing_v,billing-v,inbound,voice,5,1.0,4.0,1.0
5,2026-01-10,29,14:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,30,15:00,billing_c,billing-c,inbound,chat,2,2.0,0.0,1.0
5,2026-01-10,30,15:00,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
5,2026-01-10,30,15:00,billing_v,billing-v,inbound,voice,4,1.0,3.0,1.0
5,2026-01-10,30,15:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,31,15:30,billing_c,billing-c,inbound,chat,2,2.0,0.0,1.0
5,2026-01-10,31,15:30,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
5,2026-01-10,31,15:30,billing_v,billing-v,inbound,voice,4,1.0,3.0,1.0
5,2026-01-10,31,15:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,32,16:00,billing_c,billing-c,inbound,chat,2,2.0,0.0,1.0
5,2026-01-10,32,16:00,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
5,2026-01-10,32,16:00,billing_v,billing-v,inbound,voice,4,1.0,3.0,1.0
5,2026-01-10,32,16:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,33,16:30,billing_c,billing-c,inbound,chat,2,2.0,0.0,1.0
5,2026-01-10,33,16:30,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
5,2026-01-10,33,16:30,billing_v,billing-v,inbound,voice,4,1.0,3.0,1.0
5,2026-01-10,33,16:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,34,17:00,billing_c,billing-c,inbound,chat,2,2.0,0.0,1.0
5,2026-01-10,34,17:00,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
5,2026-01-10,34,17:00,billing_v,billing-v,inbound,voice,3,1.0,2.0,1.0
5,2026-01-10,34,17:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,35,17:30,billing_c,billing-c,inbound,chat,2,2.0,0.0,1.0
5,2026-01-10,35,17:30,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
5,2026-01-10,35,17:30,billing_v,billing-v,inbound,voice,3,1.0,2.0,1.0
5,2026-01-10,35,17:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,36,18:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,36,18:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,36,18:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,36,18:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,37,18:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,37,18:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,37,18:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,37,18:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,38,19:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,38,19:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,38,19:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,38,19:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,39,19:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,39,19:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,39,19:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,39,19:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,40,20:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,40,20:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,40,20:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,40,20:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,41,20:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,41,20:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,41,20:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,41,20:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,42,21:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,42,21:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,42,21:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,42,21:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,43,21:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,43,21:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,43,21:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,43,21:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,44,22:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,44,22:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,44,22:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,44,22:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,45,22:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,45,22:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,45,22:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,45,22:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,46,23:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,46,23:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,46,23:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,46,23:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
5,2026-01-10,47,23:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
5,2026-01-10,47,23:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
5,2026-01-10,47,23:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
5,2026-01-10,47,23:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
6,2026-01-11,0,00:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
6,2026-01-11,0,00:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
6,2026-01-11,0,00:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
6,2026-01-11,0,00:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
6,2026-01-11,1,00:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
6,2026-01-11,1,00:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
6,2026-01-11,1,00:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
6,2026-01-11,1,00:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
6,2026-01-11,2,01:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
6,2026-01-11,2,01:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
6,2026-01-11,2,01:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
6,2026-01-11,2,01:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
6,2026-01-11,3,01:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
6,2026-01-11,3,01:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
6,2026-01-11,3,01:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
6,2026-01-11,3,01:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
6,2026-01-11,4,02:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
6,2026-01-11,4,02:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
6,2026-01-11,4,02:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
6,2026-01-11,4,02:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
6,2026-01-11,5,02:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
6,2026-01-11,5,02:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
6,2026-01-11,5,02:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
6,2026-01-11,5,02:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
6,2026-01-11,6,03:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
6,2026-01-11,6,03:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
6,2026-01-11,6,03:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
6,2026-01-11,6,03:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
6,2026-01-11,7,03:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
6,2026-01-11,7,03:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
6,2026-01-11,7,03:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
6,2026-01-11,7,03:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
6,2026-01-11,8,04:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
6,2026-01-11,8,04:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
6,2026-01-11,8,04:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
6,2026-01-11,8,04:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
